topic,industry,company_name,name_source,ocr_status,ocr_text,template_id,template_title,template_url,image_url,is_pro,file_name,relative_path,collected_at
Chemistry,Science & Environment,Labs Idea,ocr,success,LABS IDEA,EAFRck-MdGU,Blue Orange Yellow Minimalist Labs Idea Logo,https://www.canva.com/templates/EAFRck-MdGU-blue-orange-yellow-minimalist-labs-idea-logo/,https://template.canva.com/EAFRck-MdGU/1/0/800w-AHq938y83jc.jpg,true,0025_EAFRck-MdGU.jpg,chemistry/images/0025_EAFRck-MdGU.jpg,2026-08-06T10:00:32.003Z
Chemistry,Sports & Fitness,Chemistry,ocr,success,CHEMISTRY | Science Club,EAFTsaV4qhU,Blue Pink Bold Modern Science Club Chemistry Logo,https://www.canva.com/templates/EAFTsaV4qhU-blue-pink-bold-modern-science-club-chemistry-logo/,https://template.canva.com/EAFTsaV4qhU/1/0/800w-iyXJTNSFFfU.jpg,true,0002_EAFTsaV4qhU.jpg,chemistry/images/0002_EAFTsaV4qhU.jpg,2026-08-06T10:00:14.503Z
Chemistry,Science & Environment,Rimberio Co.,ocr,success,RIMBERIO CO. | LABORATORY,EAFfsXSTupU,Blue Simple Illustrative Chemistry Logo,https://www.canva.com/templates/EAFfsXSTupU-blue-simple-illustrative-chemistry-logo/,https://template.canva.com/EAFfsXSTupU/1/0/800w-_bjIZY9N_cs.jpg,true,0037_EAFfsXSTupU.jpg,chemistry/images/0037_EAFfsXSTupU.jpg,2026-08-06T10:00:46.037Z
Chemistry,Sports & Fitness,Unknown EAGONPAdTHc,ocr_failed,success,,EAGONPAdTHc,Blue White Modern Minimalist Chemistry Club Class Logo,https://www.canva.com/templates/EAGONPAdTHc-blue-white-modern-minimalist-chemistry-club-class-logo/,https://template.canva.com/EAGONPAdTHc/2/0/800w-juyGy7iAPRE.jpg,false,0010_EAGONPAdTHc.jpg,chemistry/images/0010_EAGONPAdTHc.jpg,2026-08-06T10:00:21.939Z
Chemistry,Education & Literacy,Ingoude & Co.,ocr,success,INGOUDE & CO. | LABORATORY,EAGAFDZqs34,Cyan and Green Modern Chemistry Laboratory Education Logo,https://www.canva.com/templates/EAGAFDZqs34-cyan-and-green-modern-chemistry-laboratory-education-logo/,https://template.canva.com/EAGAFDZqs34/1/0/800w-XxSVuQC3dgs.jpg,true,0020_EAGAFDZqs34.jpg,chemistry/images/0020_EAGAFDZqs34.jpg,2026-08-06T10:00:31.141Z
Chemistry,Science & Environment,Manhattan,ocr,success,MANHATTAN | LABORATORY,EAEVPhwbcWQ,Cyan Minimal Laboratory Logo,https://www.canva.com/templates/EAEVPhwbcWQ-cyan-minimal-laboratory-logo/,https://template.canva.com/EAEVPhwbcWQ/1/0/800w-AO4OY6RNI7Q.jpg,true,0009_EAEVPhwbcWQ.jpg,chemistry/images/0009_EAEVPhwbcWQ.jpg,2026-08-06T10:00:15.471Z
Chemistry,Science & Environment,Gear Labs,ocr,success,Gear Labs | Creative,EAE1D2pkR44,gear labs logo template,https://www.canva.com/templates/EAE1D2pkR44-gear-labs-logo-template/,https://template.canva.com/EAE1D2pkR44/1/0/800w-VJN57U3dyoY.jpg,false,0012_EAE1D2pkR44.jpg,chemistry/images/0012_EAE1D2pkR44.jpg,2026-08-06T10:00:22.202Z
Chemistry,Science & Environment,Unknown EAG1G1q3gIE,ocr_failed,success,,EAG1G1q3gIE,Gold Simple Chemistry Class Logo,https://www.canva.com/templates/EAG1G1q3gIE-gold-simple-chemistry-class-logo/,https://template.canva.com/EAG1G1q3gIE/2/0/800w-LIwhKKYE4W4.jpg,true,0014_EAG1G1q3gIE.jpg,chemistry/images/0014_EAG1G1q3gIE.jpg,2026-08-06T10:00:22.471Z
Chemistry,Science & Environment,Leaf Lab,ocr,success,LEAF LAB | EXPERIMENT,EAFNUpdR-6A,Green minimalist leaf lab logo,https://www.canva.com/templates/EAFNUpdR-6A-green-minimalist-leaf-lab-logo/,https://template.canva.com/EAFNUpdR-6A/1/0/800w-A5svinb_Llc.jpg,true,0006_EAFNUpdR-6A.jpg,chemistry/images/0006_EAFNUpdR-6A.jpg,2026-08-06T10:00:15.053Z
Chemistry,Graphic Design & Creative Services,Microscope,ocr,success,MICROSCOPE | ILLUSTRATION,EAFLuU3ur78,Green Minimalist Microscope Logo,https://www.canva.com/templates/EAFLuU3ur78-green-minimalist-microscope-logo/,https://template.canva.com/EAFLuU3ur78/1/0/800w-ASRhAnreWlU.jpg,true,0036_EAFLuU3ur78.jpg,chemistry/images/0036_EAFLuU3ur78.jpg,2026-08-06T10:00:40.656Z
Chemistry,Science & Environment,Leaf Microscope,ocr,success,LEAF MICROSCOPE | NATURE SCIENCE,EAFNqv1U1mM,Green Simple Leaf Microscope Logo Design,https://www.canva.com/templates/EAFNqv1U1mM-green-simple-leaf-microscope-logo-design/,https://template.canva.com/EAFNqv1U1mM/1/0/800w-s9f0vUeD6RQ.jpg,true,0013_EAFNqv1U1mM.jpg,chemistry/images/0013_EAFNqv1U1mM.jpg,2026-08-06T10:00:22.338Z
Chemistry,Science & Environment,Herbal,ocr,success,HERBAL | Medicine,EAE2qO7zR5Y,herbal capsule pill leaf medicine drug logo,https://www.canva.com/templates/EAE2qO7zR5Y-herbal-capsule-pill-leaf-medicine-drug-logo/,https://template.canva.com/EAE2qO7zR5Y/1/0/800w-HZrN8AT3ui4.jpg,false,0032_EAE2qO7zR5Y.jpg,chemistry/images/0032_EAE2qO7zR5Y.jpg,2026-08-06T10:00:40.111Z
Chemistry,Science & Environment,Takehiro,ocr,success,TAKEHIRO | LABORATORY,EAFL89zWk0s,Laboratory Test Tube Logo,https://www.canva.com/templates/EAFL89zWk0s-laboratory-test-tube-logo/,https://template.canva.com/EAFL89zWk0s/1/0/800w-z-7zJRU470Q.jpg,true,0019_EAFL89zWk0s.jpg,chemistry/images/0019_EAFL89zWk0s.jpg,2026-08-06T10:00:30.969Z
Chemistry,Technology & Electronics,Molecule,ocr,success,Molecule | NANO TECHNOLOGY,EAE14zqIY9k,"Letter M with Dot and Curve ,Circles shape connected, Molecule and Nano Technology logotype",https://www.canva.com/templates/EAE14zqIY9k-letter-m-with-dot-and-curve-circles-shape-connected-molecule-and-nano-technology-logotype/,https://template.canva.com/EAE14zqIY9k/1/0/800w-J5B37d-okBo.jpg,false,0011_EAE14zqIY9k.jpg,chemistry/images/0011_EAE14zqIY9k.jpg,2026-08-06T10:00:22.073Z
Chemistry,Science & Environment,Benjamin,ocr,success,BENJAMIN | LABORATORY,EAFL87eKRR4,Medical Lab Beaker Logo,https://www.canva.com/templates/EAFL87eKRR4-medical-lab-beaker-logo/,https://template.canva.com/EAFL87eKRR4/1/0/800w-VU4JvvmkE0E.jpg,true,0029_EAFL87eKRR4.jpg,chemistry/images/0029_EAFL87eKRR4.jpg,2026-08-06T10:00:39.610Z
Chemistry,Science & Environment,Chemical,ocr,success,Chemical | DANGER AREA,EAEn1mpl2eA,Minimalist Laboratory Chemical Area Logo,https://www.canva.com/templates/EAEn1mpl2eA-minimalist-laboratory-chemical-area-logo/,https://template.canva.com/EAEn1mpl2eA/1/0/800w-FHdE90AqrrA.jpg,true,0003_EAEn1mpl2eA.jpg,chemistry/images/0003_EAEn1mpl2eA.jpg,2026-08-06T10:00:14.636Z
Chemistry,Science & Environment,Atomic,ocr,success,ATOMIC | FLOWER,EAEnWWgEEiE,Modern Line Atomic Flower Logo,https://www.canva.com/templates/EAEnWWgEEiE-modern-line-atomic-flower-logo/,https://template.canva.com/EAEnWWgEEiE/1/0/800w-tSgOAQ7jNk8.jpg,true,0030_EAEnWWgEEiE.jpg,chemistry/images/0030_EAEnWWgEEiE.jpg,2026-08-06T10:00:39.770Z
Chemistry,Science & Environment,Science,ocr,success,Science,EAFRMlmDZv8,Orange Blue Minimalist Science Laboratory Brain Logo,https://www.canva.com/templates/EAFRMlmDZv8-orange-blue-minimalist-science-laboratory-brain-logo/,https://template.canva.com/EAFRMlmDZv8/1/0/800w-BmzERATXMp0.jpg,true,0024_EAFRMlmDZv8.jpg,chemistry/images/0024_EAFRMlmDZv8.jpg,2026-08-06T10:00:31.834Z
Chemistry,Science & Environment,Science,ocr,success,Science | LABORATORY,EAFRMoLJ0dk,Orange Brown Minimalist Science Laboratory Brain Logo,https://www.canva.com/templates/EAFRMoLJ0dk-orange-brown-minimalist-science-laboratory-brain-logo/,https://template.canva.com/EAFRMoLJ0dk/1/0/800w-blLzbgt2tmc.jpg,true,0028_EAFRMoLJ0dk.jpg,chemistry/images/0028_EAFRMoLJ0dk.jpg,2026-08-06T10:00:39.453Z
Chemistry,Science & Environment,Leaves Lab,ocr,success,LEAVES LAB,EAFNqp9_mo0,Orange Minimalist Leaves Lab Logo,https://www.canva.com/templates/EAFNqp9_mo0-orange-minimalist-leaves-lab-logo/,https://template.canva.com/EAFNqp9_mo0/1/0/800w--0856LduA28.jpg,true,0038_EAFNqp9_mo0.jpg,chemistry/images/0038_EAFNqp9_mo0.jpg,2026-08-06T10:00:46.228Z
Chemistry,Science & Environment,Organic,ocr,success,Organic | SCIENCE,EAE48sTGoH8,Organic lab Logo Design Concept. Creative Lab with leaf Logo Template,https://www.canva.com/templates/EAE48sTGoH8-organic-lab-logo-design-concept-creative-lab-with-leaf-logo-template/,https://template.canva.com/EAE48sTGoH8/1/0/800w-oexWf73cG6Q.jpg,false,0033_EAE48sTGoH8.jpg,chemistry/images/0033_EAE48sTGoH8.jpg,2026-08-06T10:00:40.245Z
Chemistry,Science & Environment,Gear Lab,ocr,success,GEAR LAB | SCIENCE,EAFQ4U4v8MI,Pink Blue Minimalist Gear Lab Logo,https://www.canva.com/templates/EAFQ4U4v8MI-pink-blue-minimalist-gear-lab-logo/,https://template.canva.com/EAFQ4U4v8MI/1/0/800w-covAd2W_Crw.jpg,true,0007_EAFQ4U4v8MI.jpg,chemistry/images/0007_EAFQ4U4v8MI.jpg,2026-08-06T10:00:15.188Z
Chemistry,Science & Environment,Search Lab,ocr,success,SEARCH LAB,EAFRQhjJE1g,Pink blue minimalist search lab logo,https://www.canva.com/templates/EAFRQhjJE1g-pink-blue-minimalist-search-lab-logo/,https://template.canva.com/EAFRQhjJE1g/1/0/800w-RDTkrbRduSo.jpg,true,0015_EAFRQhjJE1g.jpg,chemistry/images/0015_EAFRQhjJE1g.jpg,2026-08-06T10:00:22.606Z
Chemistry,Science & Environment,Lab Bottle,ocr,success,Lab Bottle | EXPERIMENT,EAFP8jOjeRI,Purple blue minimalist lab bottle logo,https://www.canva.com/templates/EAFP8jOjeRI-purple-blue-minimalist-lab-bottle-logo/,https://template.canva.com/EAFP8jOjeRI/1/0/800w-dU9XA-JBSD8.jpg,true,0039_EAFP8jOjeRI.jpg,chemistry/images/0039_EAFP8jOjeRI.jpg,2026-08-06T10:00:46.361Z
Chemistry,Science & Environment,lab science,ocr,success,lab science | MENT,EAFQOpEvl68,Purple Creative Lab Science Logo,https://www.canva.com/templates/EAFQOpEvl68-purple-creative-lab-science-logo/,https://template.canva.com/EAFQOpEvl68/2/0/800w-4FYF0dS8yN0.jpg,true,0027_EAFQOpEvl68.jpg,chemistry/images/0027_EAFQOpEvl68.jpg,2026-08-06T10:00:32.284Z
Chemistry,Science & Environment,Lab Science,ocr,success,LAB SCIENCE | BOTTLE,EAFQyjn9IMk,Purple Minimalist Lab Science Logo,https://www.canva.com/templates/EAFQyjn9IMk-purple-minimalist-lab-science-logo/,https://template.canva.com/EAFQyjn9IMk/1/0/800w-I5M74R3Eygo.jpg,true,0040_EAFQyjn9IMk.jpg,chemistry/images/0040_EAFQyjn9IMk.jpg,2026-08-06T10:00:46.506Z
Chemistry,Science & Environment,SE Class,ocr,success,SE Class | WELCOME SCIENCE | Explorers | Meet | Sir Christian Reyes | Bring the following | Pencil | Experiment Notebook | Lab Gown and Cap | Periodic Table | Get ready to leam Science in a fun | and lively way,EAHJF7n4ZlI,Science Classroom Facebook Poster in Green Illustrative Style,https://www.canva.com/templates/EAHJF7n4ZlI-science-classroom-facebook-poster-in-green-illustrative-style/,https://template.canva.com/EAHJF7n4ZlI/2/0/800w-mOm9pOv-gpw.jpg,true,0023_EAHJF7n4ZlI.jpg,chemistry/images/0023_EAHJF7n4ZlI.jpg,2026-08-06T10:00:31.668Z
Chemistry,Science & Environment,Brigitte,ocr,success,BRIGITTE | LABORATORY,EAFL81Snmp8,science Laboratory Conical Flask logo,https://www.canva.com/templates/EAFL81Snmp8-science-laboratory-conical-flask-logo/,https://template.canva.com/EAFL81Snmp8/1/0/800w-aTeyCMXDZxs.jpg,true,0008_EAFL81Snmp8.jpg,chemistry/images/0008_EAFL81Snmp8.jpg,2026-08-06T10:00:15.331Z
Chemistry,Science & Environment,Simple Scientist,ocr,success,SIMPLE SCIENTIST | RESEARCH GROUP,EAET2VkwPLQ,Scientist Logo Template,https://www.canva.com/templates/EAET2VkwPLQ-scientist-logo-template/,https://template.canva.com/EAET2VkwPLQ/1/0/800w-eb0EAgaV4sc.jpg,true,0031_EAET2VkwPLQ.jpg,chemistry/images/0031_EAET2VkwPLQ.jpg,2026-08-06T10:00:39.952Z
Chemistry,Science & Environment,Gear Labs,ocr,success,GEAR LABS,EAFQIuPxihE,Turquoise orange bold gear labs logo,https://www.canva.com/templates/EAFQIuPxihE-turquoise-orange-bold-gear-labs-logo/,https://template.canva.com/EAFQIuPxihE/1/0/800w-it2EMQFZcCU.jpg,true,0016_EAFQIuPxihE.jpg,chemistry/images/0016_EAFQIuPxihE.jpg,2026-08-06T10:00:22.738Z
Chemistry,Science & Environment,Giggling Platypus,ocr,success,Giggling Platypus | Research & Laboratory,EAFc9qwBRAw,White and Orange Clean Minimalist Research and Laboratory Logo,https://www.canva.com/templates/EAFc9qwBRAw-white-and-orange-clean-minimalist-research-and-laboratory-logo/,https://template.canva.com/EAFc9qwBRAw/1/0/800w-A8XKJX3APiU.jpg,true,0041_EAFc9qwBRAw.jpg,chemistry/images/0041_EAFc9qwBRAw.jpg,2026-08-06T10:00:46.646Z
