topic,industry,company_name,name_source,ocr_status,ocr_text,template_id,template_title,template_url,image_url,is_pro,file_name,relative_path,collected_at
Literacy,Education & Literacy,Mates,ocr,success,Thaper | s | sir | Mates | Chess | Classes,EAEv2qLCWmw,Black Modern Education Logo,https://www.canva.com/templates/EAEv2qLCWmw-black-modern-education-logo/,https://template.canva.com/EAEv2qLCWmw/1/0/800w-YToKo9craeQ.jpg,false,0038_EAEv2qLCWmw.jpg,literacy/images/0038_EAEv2qLCWmw.jpg,2026-08-06T09:54:08.095Z
Literacy,Education & Literacy,Sk,ocr,success,SK | publishers,EAEv2dcKB5E,Black Modern Education Logo,https://www.canva.com/templates/EAEv2dcKB5E-black-modern-education-logo/,https://template.canva.com/EAEv2dcKB5E/1/0/800w-18ZRyRE1W3M.jpg,false,0067_EAEv2dcKB5E.jpg,literacy/images/0067_EAEv2dcKB5E.jpg,2026-08-06T09:54:43.696Z
Literacy,Education & Literacy,Space,ocr,success,SPACE | STUDY CIRCLE,EAEv2kIOzsc,Black Orange Modern Education Logo,https://www.canva.com/templates/EAEv2kIOzsc-black-orange-modern-education-logo/,https://template.canva.com/EAEv2kIOzsc/1/0/800w-o8g204iF7O8.jpg,false,0017_EAEv2kIOzsc.jpg,literacy/images/0017_EAEv2kIOzsc.jpg,2026-08-06T09:53:41.418Z
Literacy,Education & Literacy,Fx,ocr,success,FX | EST.2025 | INDIA,EAEv2mk2Zbg,Charcoal Modern Education Logo,https://www.canva.com/templates/EAEv2mk2Zbg-charcoal-modern-education-logo/,https://template.canva.com/EAEv2mk2Zbg/1/0/800w-m0FErHdZGn0.jpg,false,0006_EAEv2mk2Zbg.jpg,literacy/images/0006_EAEv2mk2Zbg.jpg,2026-08-06T09:53:26.438Z
Literacy,Education & Literacy,salza,ocr,success,salza | ART HISTORY,EAEv2WWuwRA,Cobalt and Brown Modern Education Logo,https://www.canva.com/templates/EAEv2WWuwRA-cobalt-and-brown-modern-education-logo/,https://template.canva.com/EAEv2WWuwRA/1/0/800w-IZ6KazPlWUs.jpg,false,0032_EAEv2WWuwRA.jpg,literacy/images/0032_EAEv2WWuwRA.jpg,2026-08-06T09:54:00.039Z
Literacy,Education & Literacy,kitaab,ocr,success,kitaab | khazaanah,EAEv2Z4jTH0,Cobalt and Orange Modern Education Logo,https://www.canva.com/templates/EAEv2Z4jTH0-cobalt-and-orange-modern-education-logo/,https://template.canva.com/EAEv2Z4jTH0/1/0/800w-ea7nGd1JJo8.jpg,false,0058_EAEv2Z4jTH0.jpg,literacy/images/0058_EAEv2Z4jTH0.jpg,2026-08-06T09:54:34.491Z
Literacy,Education & Literacy,Dk,ocr,success,DK | DEEP KISOR | EDUCATOR,EAEv2SYl-aU,Cobalt Modern Education Logo,https://www.canva.com/templates/EAEv2SYl-aU-cobalt-modern-education-logo/,https://template.canva.com/EAEv2SYl-aU/1/0/800w-KmwD2B-_SFo.jpg,false,0069_EAEv2SYl-aU.jpg,literacy/images/0069_EAEv2SYl-aU.jpg,2026-08-06T09:54:44.006Z
Literacy,Education & Literacy,Vaani,ocr,success,VAANI | Institute of | languages,EAEv2Rg2Vak,Cyan and Scarlet Modern Education Logo,https://www.canva.com/templates/EAEv2Rg2Vak-cyan-and-scarlet-modern-education-logo/,https://template.canva.com/EAEv2Rg2Vak/1/0/800w-Fyk1P6CwHC8.jpg,false,0018_EAEv2Rg2Vak.jpg,literacy/images/0018_EAEv2Rg2Vak.jpg,2026-08-06T09:53:41.596Z
Literacy,Education & Literacy,Daisy,ocr,success,DAISY | SCHOOL FOR KIDS WITH | SPECIAL NEEDS,EAEv2VR2J2Q,Dark Green and Grey Modern Education Logo,https://www.canva.com/templates/EAEv2VR2J2Q-dark-green-and-grey-modern-education-logo/,https://template.canva.com/EAEv2VR2J2Q/1/0/800w-XXxseNnE9X4.jpg,false,0007_EAEv2VR2J2Q.jpg,literacy/images/0007_EAEv2VR2J2Q.jpg,2026-08-06T09:53:26.761Z
Literacy,Education & Literacy,Writing,ocr,success,CREATIVE | WRITING,EAEv2guA1mA,Denim Blue Modern Education Logo,https://www.canva.com/templates/EAEv2guA1mA-denim-blue-modern-education-logo/,https://template.canva.com/EAEv2guA1mA/1/0/800w-YtvvBjImRac.jpg,false,0024_EAEv2guA1mA.jpg,literacy/images/0024_EAEv2guA1mA.jpg,2026-08-06T09:53:51.365Z
Literacy,Education & Literacy,Saagar,ocr,success,SAAGAR | STATIONARY,EAEv2fbWrq8,Gold and Black Modern Education Logo,https://www.canva.com/templates/EAEv2fbWrq8-gold-and-black-modern-education-logo/,https://template.canva.com/EAEv2fbWrq8/1/0/800w-P1sXaJSZlic.jpg,false,0050_EAEv2fbWrq8.jpg,literacy/images/0050_EAEv2fbWrq8.jpg,2026-08-06T09:54:24.116Z
Literacy,Education & Literacy,Learn Creative Experience With,ocr,success,LEARN CREATIVE EXPERIENCE WITH | 83N,EAEv2tQU7r8,Gold and Black Modern Education Logo,https://www.canva.com/templates/EAEv2tQU7r8-gold-and-black-modern-education-logo/,https://template.canva.com/EAEv2tQU7r8/1/0/800w-h-7_5rzdO8w.jpg,false,0054_EAEv2tQU7r8.jpg,literacy/images/0054_EAEv2tQU7r8.jpg,2026-08-06T09:54:24.728Z
Literacy,Education & Literacy,Education Is Light,ocr,success,EDUCATION IS LIGHT,EAEv2TlEawo,Lavender and White Modern Education Logo,https://www.canva.com/templates/EAEv2TlEawo-lavender-and-white-modern-education-logo/,https://template.canva.com/EAEv2TlEawo/1/0/800w-rFVt6CsFgo0.jpg,false,0046_EAEv2TlEawo.jpg,literacy/images/0046_EAEv2TlEawo.jpg,2026-08-06T09:54:23.553Z
Literacy,Education & Literacy,Rise,ocr,success,Rise | education,EAEv9zjuX9s,Light Pink and Black Modern Education Logo,https://www.canva.com/templates/EAEv9zjuX9s-light-pink-and-black-modern-education-logo/,https://template.canva.com/EAEv9zjuX9s/1/0/800w-vFPWu1O1xBs.jpg,false,0010_EAEv9zjuX9s.jpg,literacy/images/0010_EAEv9zjuX9s.jpg,2026-08-06T09:53:40.298Z
Literacy,Education & Literacy,Yes,ocr,success,YES | ENGLISH CLASSES,EAEv2Y2UsCM,Pastel Blue and Ivory Modern Education Logo,https://www.canva.com/templates/EAEv2Y2UsCM-pastel-blue-and-ivory-modern-education-logo/,https://template.canva.com/EAEv2Y2UsCM/1/0/800w-xEj4V6BjbXQ.jpg,false,0028_EAEv2Y2UsCM.jpg,literacy/images/0028_EAEv2Y2UsCM.jpg,2026-08-06T09:53:59.416Z
Literacy,Education & Literacy,Andaaz,ocr,success,Andaaz | srooming classes,EAEv2hB5Lxw,Pastel Pink Black Modern Education Logo,https://www.canva.com/templates/EAEv2hB5Lxw-pastel-pink-black-modern-education-logo/,https://template.canva.com/EAEv2hB5Lxw/1/0/800w-fhvvKpzRi9E.jpg,false,0026_EAEv2hB5Lxw.jpg,literacy/images/0026_EAEv2hB5Lxw.jpg,2026-08-06T09:53:51.641Z
Literacy,Education & Literacy,Gaana,ocr,success,GAANA | KEYBOARD CLASSES,EAEv2p4XVeA,Pastel Pink Black Modern Education Logo,https://www.canva.com/templates/EAEv2p4XVeA-pastel-pink-black-modern-education-logo/,https://template.canva.com/EAEv2p4XVeA/1/0/800w-7yZYXrQUFb4.jpg,false,0061_EAEv2p4XVeA.jpg,literacy/images/0061_EAEv2p4XVeA.jpg,2026-08-06T09:54:35.034Z
Literacy,Bakery & Desserts,Cape,ocr,success,Cape | BAKERY CLASSES FOR KIDS,EAEv2vj4jZU,Pastel Pink Modern Education Logo,https://www.canva.com/templates/EAEv2vj4jZU-pastel-pink-modern-education-logo/,https://template.canva.com/EAEv2vj4jZU/1/0/800w-XXvg4wEhpC8.jpg,false,0049_EAEv2vj4jZU.jpg,literacy/images/0049_EAEv2vj4jZU.jpg,2026-08-06T09:54:23.974Z
Literacy,Education & Literacy,Fundemy,ocr,success,FUNDEMY | Your Online School,EAFrr24toUI,Pink and Cream Modern Education Logo,https://www.canva.com/templates/EAFrr24toUI-pink-and-cream-modern-education-logo/,https://template.canva.com/EAFrr24toUI/2/0/800w--re1AGqmwJg.jpg,false,0003_EAFrr24toUI.jpg,literacy/images/0003_EAFrr24toUI.jpg,2026-08-06T09:53:25.534Z
Literacy,Education & Literacy,Titles,ocr,success,TITLES | STUDEN | A LIBRAR,EAEv2TrwfrY,Pink and Light Blue Modern Education Logo,https://www.canva.com/templates/EAEv2TrwfrY-pink-and-light-blue-modern-education-logo/,https://template.canva.com/EAEv2TrwfrY/1/0/800w-bWKt3BgZNaE.jpg,false,0014_EAEv2TrwfrY.jpg,literacy/images/0014_EAEv2TrwfrY.jpg,2026-08-06T09:53:40.924Z
Literacy,Sports & Fitness,Art Club,ocr,success,ART CLUB | BERLA HIGH SCHOOL,EAEv2TvGnhc,Red and Gold Modern Education Logo,https://www.canva.com/templates/EAEv2TvGnhc-red-and-gold-modern-education-logo/,https://template.canva.com/EAEv2TvGnhc/1/0/800w-p77Sb_x6H7Y.jpg,false,0047_EAEv2TvGnhc.jpg,literacy/images/0047_EAEv2TvGnhc.jpg,2026-08-06T09:54:23.698Z
Literacy,Education & Literacy,Dots,ocr,success,DOTS | LEARNING ACADEMY,EAEv2oIo7ak,Rose Red Modern Education Logo,https://www.canva.com/templates/EAEv2oIo7ak-rose-red-modern-education-logo/,https://template.canva.com/EAEv2oIo7ak/1/0/800w-yAGs5gNMouE.jpg,false,0066_EAEv2oIo7ak.jpg,literacy/images/0066_EAEv2oIo7ak.jpg,2026-08-06T09:54:43.539Z
Literacy,Education & Literacy,Sangati,ocr,success,SIST WERE YOU AREA | EST.1976 | SANGATI | CAREER COUNSELLORS,EAEv2bNMGGM,Scarlet and Purple Modern Education Logo,https://www.canva.com/templates/EAEv2bNMGGM-scarlet-and-purple-modern-education-logo/,https://template.canva.com/EAEv2bNMGGM/1/0/800w-7pAOmZSWqow.jpg,false,0043_EAEv2bNMGGM.jpg,literacy/images/0043_EAEv2bNMGGM.jpg,2026-08-06T09:54:08.877Z
Literacy,Education & Literacy,Sur,ocr,success,SUR | PESTLE SCHOOL CHOIR,EAEv2eXfDbI,Sky Blue and Dark Pink Modern Education Logo,https://www.canva.com/templates/EAEv2eXfDbI-sky-blue-and-dark-pink-modern-education-logo/,https://template.canva.com/EAEv2eXfDbI/1/0/800w-2e1B0bbJ9bk.jpg,false,0033_EAEv2eXfDbI.jpg,literacy/images/0033_EAEv2eXfDbI.jpg,2026-08-06T09:54:00.256Z
Literacy,Education & Literacy,Abstract,ocr,success,ABSTRACT | ONLINE TUTORIALS,EAEv2bSAflc,Violent and Gold Modern Education Logo,https://www.canva.com/templates/EAEv2bSAflc-violent-and-gold-modern-education-logo/,https://template.canva.com/EAEv2bSAflc/1/0/800w-6a_6PzI1XD8.jpg,false,0053_EAEv2bSAflc.jpg,literacy/images/0053_EAEv2bSAflc.jpg,2026-08-06T09:54:24.569Z
Literacy,Education & Literacy,Unknown EAEv2aEKFFI,ocr_failed,success,EST.2021,EAEv2aEKFFI,White and Black Modern Education Logo,https://www.canva.com/templates/EAEv2aEKFFI-white-and-black-modern-education-logo/,https://template.canva.com/EAEv2aEKFFI/1/0/800w-_Ej0aSFoFrE.jpg,false,0036_EAEv2aEKFFI.jpg,literacy/images/0036_EAEv2aEKFFI.jpg,2026-08-06T09:54:00.715Z
Literacy,Music & Entertainment,tonetrue,ocr,success,tonetrue | music classes,EAEv2cLoD2E,White and Indigo Modern Education Logo,https://www.canva.com/templates/EAEv2cLoD2E-white-and-indigo-modern-education-logo/,https://template.canva.com/EAEv2cLoD2E/1/0/800w-96zCAJLPQAE.jpg,false,0015_EAEv2cLoD2E.jpg,literacy/images/0015_EAEv2cLoD2E.jpg,2026-08-06T09:53:41.073Z
Literacy,Education & Literacy,sehe,ocr,success,sehe | SCHOOL FOR BLIND,EAEv2QdaIco,White and Red Modern Education Logo,https://www.canva.com/templates/EAEv2QdaIco-white-and-red-modern-education-logo/,https://template.canva.com/EAEv2QdaIco/1/0/800w-5n4lxrDTAHE.jpg,false,0065_EAEv2QdaIco.jpg,literacy/images/0065_EAEv2QdaIco.jpg,2026-08-06T09:54:43.390Z
Literacy,Sports & Fitness,Valley High,ocr,success,JR. | FOOTBALL | BOYS TEAM | VALLEY HIGH,EAEv2qhhE3M,White Black Blue Modern Education Logo,https://www.canva.com/templates/EAEv2qhhE3M-white-black-blue-modern-education-logo/,https://template.canva.com/EAEv2qhhE3M/1/0/800w-Y0XbSXLqdlA.jpg,false,0042_EAEv2qhhE3M.jpg,literacy/images/0042_EAEv2qhhE3M.jpg,2026-08-06T09:54:08.726Z
Literacy,Education & Literacy,Sonica,ocr,success,Sonica,EAEv2l05vbA,White Black Lime Green Modern Education Logo,https://www.canva.com/templates/EAEv2l05vbA-white-black-lime-green-modern-education-logo/,https://template.canva.com/EAEv2l05vbA/1/0/800w-jixbj6a6O3k.jpg,false,0062_EAEv2l05vbA.jpg,literacy/images/0062_EAEv2l05vbA.jpg,2026-08-06T09:54:35.229Z
Literacy,Music & Entertainment,35mm,ocr,success,FILM PHOTOGRAPHY | 35MM | HOBBY CLASSES,EAEv2hCP2pc,White Black Modern Education Logo,https://www.canva.com/templates/EAEv2hCP2pc-white-black-modern-education-logo/,https://template.canva.com/EAEv2hCP2pc/1/0/800w-3CyYg0lm14c.jpg,false,0004_EAEv2hCP2pc.jpg,literacy/images/0004_EAEv2hCP2pc.jpg,2026-08-06T09:53:25.771Z
Literacy,Education & Literacy,Driv,ocr,success,DRIV | E SCHOOL | SCHOOL,EAEv2u_PLkU,White Black Modern Education Logo,https://www.canva.com/templates/EAEv2u_PLkU-white-black-modern-education-logo/,https://template.canva.com/EAEv2u_PLkU/1/0/800w-4kbJ3ROGvnw.jpg,false,0005_EAEv2u_PLkU.jpg,literacy/images/0005_EAEv2u_PLkU.jpg,2026-08-06T09:53:26.083Z
Literacy,Education & Literacy,Scale-Up Classes,ocr,success,SCALE-UP CLASSES,EAEv2jK3XTY,White Black Modern Education Logo,https://www.canva.com/templates/EAEv2jK3XTY-white-black-modern-education-logo/,https://template.canva.com/EAEv2jK3XTY/1/0/800w-DOfNMr0bTts.jpg,false,0008_EAEv2jK3XTY.jpg,literacy/images/0008_EAEv2jK3XTY.jpg,2026-08-06T09:53:27.019Z
Literacy,Education & Literacy,Contemporary dance academy,ocr,success,Contemporary dance academy,EAEv2vXKzCA,White Black Modern Education Logo,https://www.canva.com/templates/EAEv2vXKzCA-white-black-modern-education-logo/,https://template.canva.com/EAEv2vXKzCA/1/0/800w-BjEFnRrfGxc.jpg,false,0027_EAEv2vXKzCA.jpg,literacy/images/0027_EAEv2vXKzCA.jpg,2026-08-06T09:53:51.779Z
Literacy,Education & Literacy,ship,ocr,success,intern | ship | directories for students,EAEv2szPRNE,White Black Modern Education Logo,https://www.canva.com/templates/EAEv2szPRNE-white-black-modern-education-logo/,https://template.canva.com/EAEv2szPRNE/1/0/800w-yw2el7EViu8.jpg,false,0034_EAEv2szPRNE.jpg,literacy/images/0034_EAEv2szPRNE.jpg,2026-08-06T09:54:00.407Z
Literacy,Education & Literacy,Hilltop,ocr,success,HILLTOP | HIGH SCHOOL,EAEv2g_hYrc,White Black Modern Education Logo,https://www.canva.com/templates/EAEv2g_hYrc-white-black-modern-education-logo/,https://template.canva.com/EAEv2g_hYrc/1/0/800w-n4YMdnAvS84.jpg,false,0063_EAEv2g_hYrc.jpg,literacy/images/0063_EAEv2g_hYrc.jpg,2026-08-06T09:54:35.426Z
Literacy,Education & Literacy,Jag,ocr,success,JAG | CAREER GUIDANCE | RUT,EAEv2pptYbs,White Black Pastel Blue Modern Education Logo,https://www.canva.com/templates/EAEv2pptYbs-white-black-pastel-blue-modern-education-logo/,https://template.canva.com/EAEv2pptYbs/1/0/800w-2MNy_3ezbvs.jpg,false,0009_EAEv2pptYbs.jpg,literacy/images/0009_EAEv2pptYbs.jpg,2026-08-06T09:53:27.378Z
Literacy,Education & Literacy,Access,ocr,success,ACCESS | ENGLISH CLASSES,EAEv2otCih8,White Blue Black Modern Education Logo,https://www.canva.com/templates/EAEv2otCih8-white-blue-black-modern-education-logo/,https://template.canva.com/EAEv2otCih8/1/0/800w-LzkUIJFmzOc.jpg,false,0057_EAEv2otCih8.jpg,literacy/images/0057_EAEv2otCih8.jpg,2026-08-06T09:54:34.241Z
Literacy,Education & Literacy,Promise,ocr,success,Promise | MENTOR | PROGRAM,EAEv2j4ATq4,White Blue Modern Education Logo,https://www.canva.com/templates/EAEv2j4ATq4-white-blue-modern-education-logo/,https://template.canva.com/EAEv2j4ATq4/1/0/800w-mFjlHTi7bwA.jpg,false,0031_EAEv2j4ATq4.jpg,literacy/images/0031_EAEv2j4ATq4.jpg,2026-08-06T09:53:59.863Z
Literacy,Education & Literacy,Distance Learning,ocr,success,DISTANCE LEARNING,EAEv2tcVKfA,White Blue Modern Education Logo,https://www.canva.com/templates/EAEv2tcVKfA-white-blue-modern-education-logo/,https://template.canva.com/EAEv2tcVKfA/1/0/800w-gLruozWye6M.jpg,false,0052_EAEv2tcVKfA.jpg,literacy/images/0052_EAEv2tcVKfA.jpg,2026-08-06T09:54:24.415Z
Literacy,Education & Literacy,ender ear,ocr,success,ender ear | School for kids,EAEv2u2Hwcc,White Dark Green Modern Education Logo,https://www.canva.com/templates/EAEv2u2Hwcc-white-dark-green-modern-education-logo/,https://template.canva.com/EAEv2u2Hwcc/1/0/800w-xXerbQ43zb0.jpg,false,0016_EAEv2u2Hwcc.jpg,literacy/images/0016_EAEv2u2Hwcc.jpg,2026-08-06T09:53:41.253Z
Literacy,Education & Literacy,Splash,ocr,success,SPLASH | swimming classes,EAEv2s1zmlc,White Denim Blue Modern Education Logo,https://www.canva.com/templates/EAEv2s1zmlc-white-denim-blue-modern-education-logo/,https://template.canva.com/EAEv2s1zmlc/1/0/800w-DBw04Nu8S6w.jpg,false,0051_EAEv2s1zmlc.jpg,literacy/images/0051_EAEv2s1zmlc.jpg,2026-08-06T09:54:24.266Z
Literacy,Education & Literacy,pustak,ocr,success,pustak | public | library,EAEv2lULNJU,White Emerald Modern Education Logo,https://www.canva.com/templates/EAEv2lULNJU-white-emerald-modern-education-logo/,https://template.canva.com/EAEv2lULNJU/1/0/800w-TgD6k4knG_4.jpg,false,0048_EAEv2lULNJU.jpg,literacy/images/0048_EAEv2lULNJU.jpg,2026-08-06T09:54:23.833Z
Literacy,Education & Literacy,Glass,ocr,success,KAANCH | GLASS | WORKSHOP,EAEv2hJNt7Q,White Green Black Modern Education Logo,https://www.canva.com/templates/EAEv2hJNt7Q-white-green-black-modern-education-logo/,https://template.canva.com/EAEv2hJNt7Q/1/0/800w-fZ6n4b_h2bM.jpg,false,0020_EAEv2hJNt7Q.jpg,literacy/images/0020_EAEv2hJNt7Q.jpg,2026-08-06T09:53:50.790Z
Literacy,Education & Literacy,Valley,ocr,success,SUNSET | VALLEY | SCHOOL,EAEv2h_IvTs,White Maroon Yellow Modern Education Logo,https://www.canva.com/templates/EAEv2h_IvTs-white-maroon-yellow-modern-education-logo/,https://template.canva.com/EAEv2h_IvTs/1/0/800w-qhmWNTGUskM.jpg,false,0059_EAEv2h_IvTs.jpg,literacy/images/0059_EAEv2h_IvTs.jpg,2026-08-06T09:54:34.673Z
Literacy,Education & Literacy,Mrs. Khanna,ocr,success,Mrs. Khanna | English Classes,EAEv2t04BC0,White Metallic Gold Modern Education Logo,https://www.canva.com/templates/EAEv2t04BC0-white-metallic-gold-modern-education-logo/,https://template.canva.com/EAEv2t04BC0/1/0/800w-Eoze_2F0aj8.jpg,false,0055_EAEv2t04BC0.jpg,literacy/images/0055_EAEv2t04BC0.jpg,2026-08-06T09:54:33.893Z
Literacy,Education & Literacy,Yoganjali,ocr,success,YOGANJALI | yoga centre,EAEv2sQ7FP0,White Metallic Gold Modern Education Logo,https://www.canva.com/templates/EAEv2sQ7FP0-white-metallic-gold-modern-education-logo/,https://template.canva.com/EAEv2sQ7FP0/1/0/800w-qC-peULCgXs.jpg,false,0070_EAEv2sQ7FP0.jpg,literacy/images/0070_EAEv2sQ7FP0.jpg,2026-08-06T09:54:44.176Z
Literacy,Education & Literacy,Est,ocr,success,EST | 98,EAEv2vLB1RM,White Orange Green Modern Education Logo,https://www.canva.com/templates/EAEv2vLB1RM-white-orange-green-modern-education-logo/,https://template.canva.com/EAEv2vLB1RM/1/0/800w-0rtkVCC1OTM.jpg,false,0056_EAEv2vLB1RM.jpg,literacy/images/0056_EAEv2vLB1RM.jpg,2026-08-06T09:54:34.078Z
Literacy,Education & Literacy,Unknown EAEv2vt936k,ocr_failed,success,,EAEv2vt936k,White Orange Modern Education Logo,https://www.canva.com/templates/EAEv2vt936k-white-orange-modern-education-logo/,https://template.canva.com/EAEv2vt936k/1/0/800w-J8DVsRhlt6I.jpg,false,0060_EAEv2vt936k.jpg,literacy/images/0060_EAEv2vt936k.jpg,2026-08-06T09:54:34.843Z
Literacy,Education & Literacy,Unknown EAEv2oQlKJE,ocr_failed,success,,EAEv2oQlKJE,White Pastel Blue Modern Education Logo,https://www.canva.com/templates/EAEv2oQlKJE-white-pastel-blue-modern-education-logo/,https://template.canva.com/EAEv2oQlKJE/1/0/800w-lnbfAOU0xGQ.jpg,false,0023_EAEv2oQlKJE.jpg,literacy/images/0023_EAEv2oQlKJE.jpg,2026-08-06T09:53:51.229Z
Literacy,Education & Literacy,Ieditatio,ocr,success,IEDITATIO | CENTRE,EAEv2prrctc,White Pink Pastel Purple Modern Education Logo,https://www.canva.com/templates/EAEv2prrctc-white-pink-pastel-purple-modern-education-logo/,https://template.canva.com/EAEv2prrctc/1/0/800w-EgIMVtjQnqU.jpg,false,0044_EAEv2prrctc.jpg,literacy/images/0044_EAEv2prrctc.jpg,2026-08-06T09:54:09.025Z
Literacy,Sports & Fitness,Sis,ocr,success,SIS | puzzle club,EAEv2h7rcgI,White Teal Modern Education Logo,https://www.canva.com/templates/EAEv2h7rcgI-white-teal-modern-education-logo/,https://template.canva.com/EAEv2h7rcgI/1/0/800w-YILnh7q9NOg.jpg,false,0029_EAEv2h7rcgI.jpg,literacy/images/0029_EAEv2h7rcgI.jpg,2026-08-06T09:53:59.557Z
Literacy,Education & Literacy,earning,ocr,success,emon | on ine | anguage | earning,EAEv2tHlJSc,White Yellow Black Modern Education Logo,https://www.canva.com/templates/EAEv2tHlJSc-white-yellow-black-modern-education-logo/,https://template.canva.com/EAEv2tHlJSc/1/0/800w-l1MMCVWqhBg.jpg,false,0039_EAEv2tHlJSc.jpg,literacy/images/0039_EAEv2tHlJSc.jpg,2026-08-06T09:54:08.256Z
Literacy,Education & Literacy,Unknown EAEv2b-gb1g,ocr_failed,success,,EAEv2b-gb1g,कोबाल्ट और मेरीगोल्ड मॉडर्न एजुकेशन लोगो / Cobalt and Marigold Modern Education Logo,https://www.canva.com/templates/EAEv2b-gb1g-cobalt-and-marigold-modern-education-logo/,https://template.canva.com/EAEv2b-gb1g/1/0/800w-YEWi3iaD_1o.jpg,false,0011_EAEv2b-gb1g.jpg,literacy/images/0011_EAEv2b-gb1g.jpg,2026-08-06T09:53:40.463Z
