topic,industry,company_name,name_source,ocr_status,ocr_text,template_id,template_title,template_url,image_url,is_pro,file_name,relative_path,collected_at
Graphic Design,Graphic Design & Creative Services,Ad,ocr,success,AD | design | studio,EAE0s47biSM,Circle Logo,https://www.canva.com/templates/EAE0s47biSM-circle-logo/,https://template.canva.com/EAE0s47biSM/1/0/800w-pcOCBI2ah8c.jpg,true,0029_EAE0s47biSM.jpg,graphic-design/images/0029_EAE0s47biSM.jpg,2026-08-06T09:57:02.358Z
Graphic Design,Graphic Design & Creative Services,The fair,ocr,success,The fair | STUDIO,EAE3zSmIIJY,Cursive Logo,https://www.canva.com/templates/EAE3zSmIIJY-cursive-logo/,https://template.canva.com/EAE3zSmIIJY/1/0/800w-CEfvGhi-XgM.jpg,true,0040_EAE3zSmIIJY.jpg,graphic-design/images/0040_EAE3zSmIIJY.jpg,2026-08-06T09:57:12.602Z
Graphic Design,Graphic Design & Creative Services,Fauget,ocr,success,FAUGET | GRAPHIC DESIGN,EAE27Te0fS8,eige Minimelist Illustrated Graphic Design Logo,https://www.canva.com/templates/EAE27Te0fS8-eige-minimelist-illustrated-graphic-design-logo/,https://template.canva.com/EAE27Te0fS8/1/0/800w-QdhfxjF1g6c.jpg,true,0017_EAE27Te0fS8.jpg,graphic-design/images/0017_EAE27Te0fS8.jpg,2026-08-06T09:56:40.046Z
Graphic Design,Graphic Design & Creative Services,SARAH'S boutique,ocr,success,SARAH'S boutique | EST | 2021,EAEYL_5PkIY,Feminine Modern Fashion Boutique Logo,https://www.canva.com/templates/EAEYL_5PkIY-feminine-modern-fashion-boutique-logo/,https://template.canva.com/EAEYL_5PkIY/3/0/800w-e8HL4hA-b2o.jpg,true,0008_EAEYL_5PkIY.jpg,graphic-design/images/0008_EAEYL_5PkIY.jpg,2026-08-06T09:56:30.763Z
Graphic Design,Graphic Design & Creative Services,Rolished In Soo,ocr,success,graphic | design | ROLISHED IN SOO,EAE217ehP6g,Floral Logo,https://www.canva.com/templates/EAE217ehP6g-floral-logo/,https://template.canva.com/EAE217ehP6g/1/0/800w-UNEHWjL6KAM.jpg,true,0028_EAE217ehP6g.jpg,graphic-design/images/0028_EAE217ehP6g.jpg,2026-08-06T09:57:01.973Z
Graphic Design,Graphic Design & Creative Services,Avery Davis,ocr,success,AVERY DAVIS | GRAPHIC DESIGN,EAE0xZAvQVA,FLoral Logo,https://www.canva.com/templates/EAE0xZAvQVA-floral-logo/,https://template.canva.com/EAE0xZAvQVA/1/0/800w-tdseDbseGGk.jpg,true,0048_EAE0xZAvQVA.jpg,graphic-design/images/0048_EAE0xZAvQVA.jpg,2026-08-06T09:57:20.760Z
Graphic Design,Graphic Design & Creative Services,wild heart inc.,ocr,success,wild heart inc. | GRAPHIC DESIGN,EAE05AqIPBE,Heart Logo,https://www.canva.com/templates/EAE05AqIPBE-heart-logo/,https://template.canva.com/EAE05AqIPBE/1/0/800w-zuLP09W2n8A.jpg,true,0056_EAE05AqIPBE.jpg,graphic-design/images/0056_EAE05AqIPBE.jpg,2026-08-06T09:57:26.698Z
Graphic Design,Graphic Design & Creative Services,Brewer,ocr,success,1987 | cOFFEE | BREWER,EAEeqJLtsHQ,Illustrated V60 Coffee Brewer Logo in 3 Styles,https://www.canva.com/templates/EAEeqJLtsHQ-illustrated-v60-coffee-brewer-logo-in-3-styles/,https://template.canva.com/EAEeqJLtsHQ/1/0/800w-deZGzQT3TWE.jpg,true,0026_EAEeqJLtsHQ.jpg,graphic-design/images/0026_EAEeqJLtsHQ.jpg,2026-08-06T09:56:50.515Z
Graphic Design,Graphic Design & Creative Services,Ad,ocr,success,AD | GRAPHIC DESIGN,EAE28U5sE9g,Initials Logo,https://www.canva.com/templates/EAE28U5sE9g-initials-logo/,https://template.canva.com/EAE28U5sE9g/1/0/800w-RFoQb1CktKY.jpg,true,0014_EAE28U5sE9g.jpg,graphic-design/images/0014_EAE28U5sE9g.jpg,2026-08-06T09:56:38.866Z
Graphic Design,Graphic Design & Creative Services,Avery Davis,ocr,success,AVERY DAVIS | PHOTOGRAPHY,EAE1Ec4taw4,Logo,https://www.canva.com/templates/EAE1Ec4taw4-logo/,https://template.canva.com/EAE1Ec4taw4/1/0/800w-w_L9Qfhf5y0.jpg,true,0006_EAE1Ec4taw4.jpg,graphic-design/images/0006_EAE1Ec4taw4.jpg,2026-08-06T09:56:30.449Z
Graphic Design,Graphic Design & Creative Services,graphic .,ocr,success,AVER DAVIS | graphic .,EAE3_wF98as,Logo,https://www.canva.com/templates/EAE3_wF98as-logo/,https://template.canva.com/EAE3_wF98as/1/0/800w-OR_Epsq6Ux0.jpg,true,0013_EAE3_wF98as.jpg,graphic-design/images/0013_EAE3_wF98as.jpg,2026-08-06T09:56:38.596Z
Graphic Design,Graphic Design & Creative Services,Avery Davis,ocr,success,AVERY DAVIS | GRAPHIC DESIGN,EAE3zQ76KI4,Logo,https://www.canva.com/templates/EAE3zQ76KI4-logo/,https://template.canva.com/EAE3zQ76KI4/1/0/800w-DTRao4tuhCo.jpg,true,0015_EAE3zQ76KI4.jpg,graphic-design/images/0015_EAE3zQ76KI4.jpg,2026-08-06T09:56:39.216Z
Graphic Design,Advertising & Marketing,Rk,ocr,success,RK | marketing,EAE2941YQMU,Logo,https://www.canva.com/templates/EAE2941YQMU-logo/,https://template.canva.com/EAE2941YQMU/1/0/800w-nPzf4u6Gjcs.jpg,true,0045_EAE2941YQMU.jpg,graphic-design/images/0045_EAE2941YQMU.jpg,2026-08-06T09:57:13.328Z
Graphic Design,Graphic Design & Creative Services,Avery Davis,ocr,success,AVERY DAVIS | grapeni | свідн | EST. 2021,EAE21-gbgtE,Logo,https://www.canva.com/templates/EAE21-gbgtE-logo/,https://template.canva.com/EAE21-gbgtE/1/0/800w-xCKRYbQjRls.jpg,true,0054_EAE21-gbgtE.jpg,graphic-design/images/0054_EAE21-gbgtE.jpg,2026-08-06T09:57:21.898Z
Graphic Design,Graphic Design & Creative Services,Amelia,ocr,success,AMELIA,EAE5ID8yi6E,Minimal Black Typography Logo,https://www.canva.com/templates/EAE5ID8yi6E-minimal-black-typography-logo/,https://template.canva.com/EAE5ID8yi6E/1/0/800w-h7C3Th-FUkg.jpg,true,0009_EAE5ID8yi6E.jpg,graphic-design/images/0009_EAE5ID8yi6E.jpg,2026-08-06T09:56:30.940Z
Graphic Design,Graphic Design & Creative Services,Amelia's Designs,ocr,success,Amelia's Designs,EAEtg--i7XU,Minimalist Boho Logo for Graphic Designs and Creative Artists,https://www.canva.com/templates/EAEtg--i7XU-minimalist-boho-logo-for-graphic-designs-and-creative-artists/,https://template.canva.com/EAEtg--i7XU/1/0/800w-RdLMJbGM8LI.jpg,true,0024_EAEtg--i7XU.jpg,graphic-design/images/0024_EAEtg--i7XU.jpg,2026-08-06T09:56:49.999Z
Graphic Design,Graphic Design & Creative Services,Seven,ocr,success,SEVEN | GRAPHIC DESIGN,EAE2oRu9mxs,Minimalist Design Studio Logo,https://www.canva.com/templates/EAE2oRu9mxs-minimalist-design-studio-logo/,https://template.canva.com/EAE2oRu9mxs/1/0/800w-j0YY7GnVJG0.jpg,false,0042_EAE2oRu9mxs.jpg,graphic-design/images/0042_EAE2oRu9mxs.jpg,2026-08-06T09:57:12.905Z
Graphic Design,Graphic Design & Creative Services,Wild Souls,ocr,success,WILD SOULS,EAEmImLISQg,Minimalist Feminine Logo,https://www.canva.com/templates/EAEmImLISQg-minimalist-feminine-logo/,https://template.canva.com/EAEmImLISQg/2/0/800w-vTNObi42ORY.jpg,true,0023_EAEmImLISQg.jpg,graphic-design/images/0023_EAEmImLISQg.jpg,2026-08-06T09:56:49.765Z
Graphic Design,Graphic Design & Creative Services,Olive Studio,ocr,success,OLIVE STUDIO | CREATIVE CROUP,EAE6uRFH7WU,Modern design studio logo design,https://www.canva.com/templates/EAE6uRFH7WU-modern-design-studio-logo-design/,https://template.canva.com/EAE6uRFH7WU/2/0/800w-UbazQUu4Xe8.jpg,true,0037_EAE6uRFH7WU.jpg,graphic-design/images/0037_EAE6uRFH7WU.jpg,2026-08-06T09:57:12.186Z
Graphic Design,Graphic Design & Creative Services,Ationer,ocr,success,ATIONER,EAE7MLmRTSc,Modern Flower Stationery Store Circle Logo,https://www.canva.com/templates/EAE7MLmRTSc-modern-flower-stationery-store-circle-logo/,https://template.canva.com/EAE7MLmRTSc/1/0/800w-Cb-UYjkZBKo.jpg,true,0052_EAE7MLmRTSc.jpg,graphic-design/images/0052_EAE7MLmRTSc.jpg,2026-08-06T09:57:21.398Z
Graphic Design,Graphic Design & Creative Services,Mk,ocr,success,MK | WEB DESIGNS,EAE17wgC0Z8,Modern Logo,https://www.canva.com/templates/EAE17wgC0Z8-modern-logo/,https://template.canva.com/EAE17wgC0Z8/1/0/800w-PKDjc8i6iqc.jpg,true,0057_EAE17wgC0Z8.jpg,graphic-design/images/0057_EAE17wgC0Z8.jpg,2026-08-06T09:57:26.925Z
Graphic Design,Graphic Design & Creative Services,Wardiere,ocr,success,WARDIERE | CREATIVE STUDIO,EAFI4RtywkA,Navy Modern Creative Studio Logo,https://www.canva.com/templates/EAFI4RtywkA-navy-modern-creative-studio-logo/,https://template.canva.com/EAFI4RtywkA/1/0/800w-66OleS9xvac.jpg,true,0034_EAFI4RtywkA.jpg,graphic-design/images/0034_EAFI4RtywkA.jpg,2026-08-06T09:57:04.042Z
Graphic Design,Graphic Design & Creative Services,He Maria Kata,ocr,success,HE MARIA KATA,EAEiT0piy-w,Neutral Cream Graphic Design Logo,https://www.canva.com/templates/EAEiT0piy-w-neutral-cream-graphic-design-logo/,https://template.canva.com/EAEiT0piy-w/1/0/800w-J-Zkz0PXl4U.jpg,true,0046_EAEiT0piy-w.jpg,graphic-design/images/0046_EAEiT0piy-w.jpg,2026-08-06T09:57:20.475Z
Graphic Design,Graphic Design & Creative Services,Helene Paquet,ocr,success,Helene Paquet | PAINTER & SCULPTOR,EAFQcmMWOhQ,Painter & Sculptor Artist Personal Logo,https://www.canva.com/templates/EAFQcmMWOhQ-painter-sculptor-artist-personal-logo/,https://template.canva.com/EAFQcmMWOhQ/1/0/800w-Nc4b2GAZxoo.jpg,true,0005_EAFQcmMWOhQ.jpg,graphic-design/images/0005_EAFQcmMWOhQ.jpg,2026-08-06T09:56:30.303Z
Graphic Design,Graphic Design & Creative Services,Swill Flame,ocr,success,SWILL FLAME | TATTOO STUDIO,EAE2h3iIEcw,Pink and White Skull Flower Logo,https://www.canva.com/templates/EAE2h3iIEcw-pink-and-white-skull-flower-logo/,https://template.canva.com/EAE2h3iIEcw/1/0/800w-Q7Ty8aJ1FzE.jpg,true,0049_EAE2h3iIEcw.jpg,graphic-design/images/0049_EAE2h3iIEcw.jpg,2026-08-06T09:57:20.925Z
Graphic Design,Graphic Design & Creative Services,Unknown EAFBFwese34,ocr_failed,success,,EAFBFwese34,Pink Simple Watercolor Ornament Classical Calligraphy Script Vignette Stroke J S Personal Brand Logos,https://www.canva.com/templates/EAFBFwese34-pink-simple-watercolor-ornament-classical-calligraphy-script-vignette-stroke-j-s-personal-brand-logos/,https://template.canva.com/EAFBFwese34/1/0/800w-wuiUj74rhZw.jpg,true,0035_EAFBFwese34.jpg,graphic-design/images/0035_EAFBFwese34.jpg,2026-08-06T09:57:04.210Z
Graphic Design,Graphic Design & Creative Services,Smile,ocr,success,SMILE | CREATIVE STUDIO,EAFCRrEBYWM,Playful & Fun Creative Studio Logo Design,https://www.canva.com/templates/EAFCRrEBYWM-playful-fun-creative-studio-logo-design/,https://template.canva.com/EAFCRrEBYWM/1/0/800w-cyXcpUwiik8.jpg,true,0012_EAFCRrEBYWM.jpg,graphic-design/images/0012_EAFCRrEBYWM.jpg,2026-08-06T09:56:38.395Z
Graphic Design,Advertising & Marketing,Dafmerston,ocr,success,Adeine | Dafmerston,EAFK9wC5LTc,Professional Photography Design Marketing Branding Logo,https://www.canva.com/templates/EAFK9wC5LTc-professional-photography-design-marketing-branding-logo/,https://template.canva.com/EAFK9wC5LTc/1/0/800w-mYZwI7YP6T8.jpg,false,0032_EAFK9wC5LTc.jpg,graphic-design/images/0032_EAFK9wC5LTc.jpg,2026-08-06T09:57:03.603Z
Graphic Design,Graphic Design & Creative Services,Depp,ocr,success,Depp | Museum | Of Art,EAEpeutujXM,Simple Modern Abstract Gradient Cube Art Museum Logo,https://www.canva.com/templates/EAEpeutujXM-simple-modern-abstract-gradient-cube-art-museum-logo/,https://template.canva.com/EAEpeutujXM/1/0/800w-dqh8MFQccTo.jpg,false,0022_EAEpeutujXM.jpg,graphic-design/images/0022_EAEpeutujXM.jpg,2026-08-06T09:56:49.543Z
Graphic Design,Graphic Design & Creative Services,Olivia,ocr,success,OLIVIA,EAE5IDCvy3w,Simple Modern Landscape Photography Logo,https://www.canva.com/templates/EAE5IDCvy3w-simple-modern-landscape-photography-logo/,https://template.canva.com/EAE5IDCvy3w/1/0/800w-zv-C1gAx9XM.jpg,true,0018_EAE5IDCvy3w.jpg,graphic-design/images/0018_EAE5IDCvy3w.jpg,2026-08-06T09:56:40.485Z
Graphic Design,Graphic Design & Creative Services,Graphic,ocr,success,RILLEY | GRAPHIC | DESIGN | 2009,EAEgyA2iAI4,Simple Pink Graphic Design Agency Logo,https://www.canva.com/templates/EAEgyA2iAI4-simple-pink-graphic-design-agency-logo/,https://template.canva.com/EAEgyA2iAI4/2/0/800w-heghOzQdeO0.jpg,true,0027_EAEgyA2iAI4.jpg,graphic-design/images/0027_EAEgyA2iAI4.jpg,2026-08-06T09:56:50.812Z
Graphic Design,Graphic Design & Creative Services,Graphic Design,ocr,success,GRAPHIC DESIGN,EAE3t12Adys,Simplistic Logo,https://www.canva.com/templates/EAE3t12Adys-simplistic-logo/,https://template.canva.com/EAE3t12Adys/1/0/800w-CBpVO4I7eVA.jpg,true,0038_EAE3t12Adys.jpg,graphic-design/images/0038_EAE3t12Adys.jpg,2026-08-06T09:57:12.324Z
Graphic Design,Graphic Design & Creative Services,Graphic,ocr,success,A | D | DESIGN | GRAPHIC,EAE33qZyVgA,Simplistic Logo,https://www.canva.com/templates/EAE33qZyVgA-simplistic-logo/,https://template.canva.com/EAE33qZyVgA/1/0/800w-tvxTvd1szNU.jpg,true,0044_EAE33qZyVgA.jpg,graphic-design/images/0044_EAE33qZyVgA.jpg,2026-08-06T09:57:13.183Z
Graphic Design,Graphic Design & Creative Services,art,ocr,success,art | design • workspace | est. 2022,EAFC2ddpkUw,Soft Minimalist Art Shop Logo,https://www.canva.com/templates/EAFC2ddpkUw-soft-minimalist-art-shop-logo/,https://template.canva.com/EAFC2ddpkUw/1/0/800w-z2GbR0B3dj8.jpg,false,0020_EAFC2ddpkUw.jpg,graphic-design/images/0020_EAFC2ddpkUw.jpg,2026-08-06T09:56:49.013Z
Graphic Design,Graphic Design & Creative Services,Studio Shodwe,ocr,success,STUDIO SHODWE | YOUR SLOGAN | HERE,EAE6ZysgdoI,Studio Shodwe Creative Logo Design Template,https://www.canva.com/templates/EAE6ZysgdoI-studio-shodwe-creative-logo-design-template/,https://template.canva.com/EAE6ZysgdoI/1/0/800w-IPMy8RVrzPI.jpg,true,0053_EAE6ZysgdoI.jpg,graphic-design/images/0053_EAE6ZysgdoI.jpg,2026-08-06T09:57:21.553Z
Graphic Design,Graphic Design & Creative Services,Avery Davis,ocr,success,AVERY DAVIS | GRAPHIC DESIGN,EAE1EeZe4Gk,Sun Logo,https://www.canva.com/templates/EAE1EeZe4Gk-sun-logo/,https://template.canva.com/EAE1EeZe4Gk/1/0/800w-Y8RKO7L1mu4.jpg,true,0019_EAE1EeZe4Gk.jpg,graphic-design/images/0019_EAE1EeZe4Gk.jpg,2026-08-06T09:56:48.748Z
Graphic Design,Graphic Design & Creative Services,Avery Davis,ocr,success,AVERY DAVIS | EST. 2022,EAE0a6EvS5A,Sun Logo,https://www.canva.com/templates/EAE0a6EvS5A-sun-logo/,https://template.canva.com/EAE0a6EvS5A/1/0/800w-ZPBx5HtUMfQ.jpg,true,0050_EAE0a6EvS5A.jpg,graphic-design/images/0050_EAE0a6EvS5A.jpg,2026-08-06T09:57:21.071Z
Graphic Design,Graphic Design & Creative Services,Bailey,ocr,success,BAILEY | ESTD | 2822 | DUPONT | Graphic Design,EAE-Q-q73Ig,Tan and Brown Vintage Elegant Design Logo,https://www.canva.com/templates/EAE-Q-q73Ig-tan-and-brown-vintage-elegant-design-logo/,https://template.canva.com/EAE-Q-q73Ig/1/0/800w-P1wKd-qKf6U.jpg,false,0001_EAE-Q-q73Ig.jpg,graphic-design/images/0001_EAE-Q-q73Ig.jpg,2026-08-06T09:56:29.676Z
Graphic Design,Graphic Design & Creative Services,Unlimited,ocr,success,THYNK | UNLIMITED,EAE6eM7SrVA,Thynk Unlimited Yellow Minimal Geometry Logo Template,https://www.canva.com/templates/EAE6eM7SrVA-thynk-unlimited-yellow-minimal-geometry-logo-template/,https://template.canva.com/EAE6eM7SrVA/1/0/800w-0E9kU1vdJYY.jpg,true,0055_EAE6eM7SrVA.jpg,graphic-design/images/0055_EAE6eM7SrVA.jpg,2026-08-06T09:57:26.456Z
Graphic Design,Graphic Design & Creative Services,mystical,ocr,success,ESt. | 202 | mystical | PRINTS,EAEaI3Sb5WU,Two Hands Line Art Style Mystical Prints Logo,https://www.canva.com/templates/EAEaI3Sb5WU-two-hands-line-art-style-mystical-prints-logo/,https://template.canva.com/EAEaI3Sb5WU/1/0/800w-QUxs890e8IM.jpg,true,0039_EAEaI3Sb5WU.jpg,graphic-design/images/0039_EAEaI3Sb5WU.jpg,2026-08-06T09:57:12.464Z
Graphic Design,Graphic Design & Creative Services,graphic.design,ocr,success,graphic.design,EAFCdgvvnYI,White Modern Graphic Design Logo,https://www.canva.com/templates/EAFCdgvvnYI-white-modern-graphic-design-logo/,https://template.canva.com/EAFCdgvvnYI/1/0/800w-XAAb3ftCcMc.jpg,true,0002_EAFCdgvvnYI.jpg,graphic-design/images/0002_EAFCdgvvnYI.jpg,2026-08-06T09:56:29.876Z
